_date,ACWI-US,VLUE-US,MTUM-US,QUAL-US,MCHI-US,EWJ-US,EWY-US
10/23/2015,58.52,64.69,72.11,65.53,49.89,50.04,54.75
10/26/2015,58.29,64.27,72.51,65.47,48.9,50,54.7
10/27/2015,57.97,63.88,72.76,65.33,48.53,49.6,54.3
10/28/2015,58.49,64.9,73.35,65.98,47.96,50.08,53.85
10/29/2015,58.3,64.5599,73.47,65.93,47.45,49.52,53.83
10/30/2015,58.07,64.34,73.2,65.68,47.3,49.28,54.38
11/02/2015,58.73,65.17,73.57,66.32,47.76,49.64,55.32
11/03/2015,58.91,65.25,73.42,66.64,47.83,49.6,56.09
11/04/2015,58.69,64.84,73.44,66.44,48.35,49.36,55.29
11/05/2015,58.57,64.8338,73.925,66.15,48.58,49.72,55.25
11/06/2015,58.38,65.02,73.47,66.17,48.27,49.6,54.19
11/09/2015,57.75,64.3,72.81,65.44,47.26,49.4,53.08
11/10/2015,57.8,64.49,73.32,65.58,46.96,49.92,52.61
11/11/2015,57.7,64.0537,73.22,65.42,47.04,50.12,52.88
11/12/2015,57,63.28,72.23,64.51,46.99,49.64,52.28
11/13/2015,56.405,62.3114,71.05,63.73,46.2,49.4,51.26
11/16/2015,57.17,63.04,71.97,64.7,46.99,49.88,51.75
11/17/2015,57.19,62.95,72.26,64.72,46.75,50,51.45
11/18/2015,57.86,64,73.4999,65.73,47.21,50.24,52.03
11/19/2015,58.01,63.75,73.05,65.75,47.3,50.24,52.88
11/20/2015,58.14,63.8501,73.77,66.07,48.02,50.48,53.15
11/23/2015,57.91,63.8,73.93,66.14,47.63,50.24,53.03
11/24/2015,57.96,63.97,73.85,66.18,47.64,50.48,53.73
11/25/2015,58.01,63.9754,74.1,66.23,47.48,50.16,53.73
11/27/2015,57.925,64.0305,74.26,66.31,46.26,49.92,53.41
11/30/2015,57.76,63.9001,73.59,65.97,46.75,49.52,52.82
12/01/2015,58.33,64.47,74.44,66.41,46.95,50.28,53.74
12/02/2015,57.74,63.8599,74.05,65.89,46.56,49.88,52.74
12/03/2015,57.1,62.9301,72.84,64.9,46.26,49.4,52.17
12/04/2015,57.92,64.12,74.44,66.35,46.75,49.68,52.3
12/07/2015,57.42,63.62,74.13,66.01,46.27,49.56,51.1
12/08/2015,56.85,62.88,74.21,65.63,45.62,48.92,50.55
12/09/2015,56.55,62.4679,73.17,65.04,45.21,48.36,50.37
12/10/2015,56.51,63.28,73.23,65.24,44.92,48.8,50.6
12/11/2015,55.42,61.64,71.97,63.94,43.66,48.04,49.65
12/14/2015,55.62,61.35,72.72,64.37,44.2,48.48,50.13
12/15/2015,56.17,62.44,73.15,64.96,44.94,48.28,50.87
12/16/2015,57.15,63.32,74.3,65.78,45.69,49.48,52.21
12/17/2015,56.36,62.25,73.45,64.86,45.12,49,50.89
12/18/2015,55.56,61.5185,72.33,63.66,45.35,48.38,51.09
12/21/2015,55.31,61.79,72.97,64.22,45.15,48.2,50.67
12/22/2015,55.74,62.45,73.39,64.76,45.28,48.56,51.14
12/23/2015,56.54,63.43,73.83,65.51,45.95,49.08,51.56
12/24/2015,56.47,63.01,73.45,65.17,45.81,48.48,51.16
12/28/2015,56.3,62.42,73.64,65.01,45.21,48.52,50.57
12/29/2015,56.79,63.16,74.53,65.7,45.3,49.24,50.68
12/30/2015,56.38,62.6101,74.13,65.26,44.76,48.96,50.08
12/31/2015,55.82,62.24,73.29,64.57,44.62,48.48,49.67
1/04/2016,54.83,61.18,71.81,63.62,43.07,47.72,48.51
1/05/2016,54.875,61.28,72.15,63.79,43.03,48.32,48.72
1/06/2016,54.05,60.16,71.77,63.03,42.31,47.48,47.75
1/07/2016,52.79,58.86,70.17,61.53,40.58,46.76,46.99
1/08/2016,52.18,58.218,69.5,60.83,39.98,45.76,46.73
1/11/2016,52.24,57.86,69.92,60.92,39.81,46.08,47.25
1/12/2016,52.58,58.28,70.67,61.54,39.92,45.84,47.11
1/13/2016,51.51,56.758,68.49,60.1453,39.06,45.44,46.98
1/14/2016,52.26,57.32,69.26,61.05,39.57,46,47.49
1/15/2016,50.78,55.83,67.95,59.85,37.8,44.7,45.49
1/19/2016,51.08,55.35,68.43,59.919,38.66,45.08,46.79
1/20/2016,50.26,54.75,67.79,59.18,37.54,43.36,45.34
1/21/2016,50.54,54.99,68.02,59.44,37.72,43.2,45.95
1/22/2016,51.82,55.88,69.36,60.73,38.95,45.16,47.32
1/25/2016,51.05,54.84,68.62,59.8,38.15,44.2,46.68
1/26/2016,51.9,55.82,69.22,60.69,38.41,44.8,47.12
1/27/2016,51.47,55.61,68.19,59.93,37.82,44.84,46.77
1/28/2016,51.75,55.49,69.18,60.14,38.17,44.92,47.25
1/29/2016,52.86,56.84,70.5,61.59,39.28,46,47.74
2/01/2016,52.76,57.25,70.88,61.64,38.63,45.72,47.61
2/02/2016,51.64,55.51,69.87,60.61,37.57,45.24,46.26
2/03/2016,52.04,55.86,69.14,61.05,38.11,44.68,47.23
2/04/2016,52.19,56.15,68.44,61.17,37.74,44.56,48.13
2/05/2016,51.32,55.53,66.39,60.06,37.37,43.8,47.54
2/08/2016,50.48,54.6099,64.88,59.44,36.58,43.72,47.21
2/09/2016,50.2,54.45,65.23,59.59,36.05,42.88,46.71
2/10/2016,50.19,54.4,65.94,59.66,36.34,42.12,46.94
2/11/2016,49.52,53.5399,65.43,58.93,35.7,41.28,46
2/12/2016,50.39,54.96,66.32,59.97,36.56,41.64,46.47
2/16/2016,51.4,56.23,67.46,60.93,38.035,43.16,46.83
2/17/2016,52.33,57.245,68.54,61.83,38.66,43.52,47.38
2/18/2016,52.11,56.9693,67.97,61.7,38.3,43.52,46.87
2/19/2016,52.02,56.68,68.36,61.64,38.54,43.32,46.63
2/22/2016,52.75,57.87,69.39,62.37,39.55,44.04,47.61
2/23/2016,51.97,57.07,69.05,61.69,38.49,43.32,46.81
2/24/2016,52.05,57.32,69.45,62.02,38.55,43.76,46.86
2/25/2016,52.61,58.02,70.5,62.68,38.39,44.28,47.02
2/26/2016,52.48,58.03,70.26,62.42,38.43,44.24,46.3
2/29/2016,52.2,57.8732,69.6,61.96,38.35,43.56,46.59
3/01/2016,53.48,59.03,71.2,63.36,39.68,44.64,47.9
3/02/2016,53.82,59.48,71.06,63.47,40.34,45.28,48.28
3/03/2016,54.22,59.93,71.01,63.55,40.32,45.6,48.94
3/04/2016,54.56,60.11,70.91,63.69,41.41,46.08,49.74
3/07/2016,54.6,60.62,70.16,63.73,40.995,45.6,49.58
3/08/2016,54.01,59.4101,69.9,63.31,40.08,45.16,48.44
3/09/2016,54.3,59.99,70.25,63.43,40.23,45.12,48.76
3/10/2016,54.27,60.16,70.3299,63.48,39.91,44.92,49.57
3/11/2016,55.36,61.33,71.45,64.39,41.31,46.12,50.65
3/14/2016,55.24,61.1,71.6,64.38,41.33,46.32,50.24
3/15/2016,54.88,60.7401,71.56,64.45,41.04,45.72,49.97
3/16/2016,55.4,61.22,71.95,64.74,41.49,45.8,51.03
3/17/2016,55.89,61.59,71.91,65.25,41.76,45.96,52.26
3/18/2016,56,62.1,72.05,65.4,42.15,45.8,52.14
3/21/2016,56,62.16,72.18,65.54,42.38,46,52.09
3/22/2016,55.93,62.09,72.21,65.51,42.08,46.28,52.41
3/23/2016,55.35,60.83,71.93,64.875,41.44,45.68,51.56
3/24/2016,55.23,60.74,71.91,64.8,41.24,45.4,51.56
3/28/2016,55.4,60.79,72.12,64.89,41.55,46.08,51.58
3/29/2016,55.98,61.24,72.94,65.46,42.06,46.56,52.7
3/30/2016,56.33,61.5,73.3,65.79,42.57,46.4,53.29
3/31/2016,56.06,61.35,73.1,65.62,42.51,45.64,52.82
4/01/2016,56.02,61.43,73.9,66.12,42.36,44.52,52.06
4/04/2016,55.82,61.03,73.53,65.89,41.87,44.52,51.69
4/05/2016,55.02,60.4,72.77,65.43,41,43.56,50.72
4/06/2016,55.68,61.04,73.67,66.045,41.9,44.28,51.63
4/07/2016,54.97,60.18,72.96,65.34,41.19,44.04,50.83
4/08/2016,55.55,60.34,72.84,65.5,41.57,45.32,51.45
4/11/2016,55.53,60.25,72.39,65.33,42.03,45.04,51.97
4/12/2016,56.23,60.86,72.81,65.92,42.62,46.08,52.46
4/13/2016,56.91,61.81,73.22,66.47,44.1,47.36,53.06
4/14/2016,56.99,61.74,73.15,66.44,44.03,47.56,52.94
4/15/2016,56.9,61.52,73.32,66.45,43.47,47.12,52.81
4/18/2016,57.31,62.02,73.85,66.86,43.79,47.48,53.21
4/19/2016,57.85,62.58,73.59,67.01,44.24,48.2,54.02
4/20/2016,57.8,63,73.72,66.96,43.8,48.48,53.75
4/21/2016,57.52,62.68,73.24,66.57,43.47,48.48,53.45
4/22/2016,57.51,63.02,72.77,66.51,43.28,48.84,52.92
4/25/2016,57.3,62.73,72.9,66.46,42.93,48.52,52.71
4/26/2016,57.5,63.05,72.82,66.56,43.02,48.32,53.12
4/27/2016,57.59,63.39,72.81,66.6,43.19,48.28,53.17
4/28/2016,57.06,62.7,72.52,65.98,42.8,46.08,52.85
4/29/2016,56.81,61.81,72.64,65.36,42.27,45.68,52.25
5/02/2016,57.16,62.03,73.56,65.95,42.1,46.52,52.58
5/03/2016,56.34,61.31,73.06,65.43,41.12,46.08,51.51
5/04/2016,55.81,60.66,72.99,65.02,40.68,45.68,50.54
5/05/2016,55.82,60.51,72.87,65.05,40.81,45.92,50.42
5/06/2016,55.98,60.78,73.33,65.2,40.64,46.16,50.47
5/09/2016,55.85,60.64,73.85,65.34,39.99,46.12,50.16
5/10/2016,56.65,61.43,74.84,66.08,40.68,47.28,51
5/11/2016,56.24,60.79,74.03,65.38,40.2,46.4,50.76
5/12/2016,56.23,60.57,74.21,65.51,40.01,46.76,50.58
5/13/2016,55.6,59.99,73.8,64.93,39.39,46.12,49.58
5/16/2016,56.27,60.7,74.28,65.55,40.37,46.76,49.96
5/17/2016,55.84,60.39,73.25,64.94,40.22,46.44,49.65
5/18/2016,55.77,60.44,73.23,64.84,39.87,46.48,48.84
5/19/2016,55.51,60.44,72.98,64.57,39.52,46.16,48.86
5/20/2016,55.89,60.99,73.31,64.8671,40,46.48,49.07
5/23/2016,55.76,60.98,73.01,64.76,39.95,46.28,49.25
5/24/2016,56.5,61.78,74.18,65.75,40.7,46.62,49.05
5/25/2016,56.97,62.4,74.22,66.03,41.1,46.96,49.91
5/26/2016,57.08,62.35,74.37,66.01,41.12,46.92,49.94
5/27/2016,57.14,62.63,74.62,66.24,41.51,46.78,49.79
5/31/2016,57,62.72,74.42,66.06,42.25,47.16,49.76
6/01/2016,57.08,62.7,74.63,66.16,41.78,47.12,49.94
6/02/2016,57.18,62.95,74.83,66.21,42.135,46.72,50.5
6/03/2016,57.34,62.6,75.12,66.08,42.12,46.92,51.46
6/06/2016,57.69,63.02,75.08,66.5,42.69,47.4,52.06
6/07/2016,57.92,63.29,75.1,66.45,42.99,47.72,52.65
6/08/2016,58.14,63.44,75.56,66.65,42.89,48,53.07
6/09/2016,57.72,63.26,75.8403,66.57,42.63,47.44,52.66
6/10/2016,56.71,62.53,75.4,66.03,41.57,46.6,51.75
6/13/2016,56.11,61.86,74.92,65.51,40.81,45.76,50.72
6/14/2016,55.73,61.46,75,65.42,40.94,45.56,50.31
6/15/2016,55.9,61.47,74.83,65.24,41.15,46,50.86
6/16/2016,55.94,61.45,75.13,65.57,41.1,45.8,50.61
6/17/2016,56.09,61.6,74.66,65.31,40.78,45.72,50.56
6/20/2016,56.88,61.99,75.1,65.73,41.44,46.76,51.78
6/21/2016,57.15,61.76,75.04,65.48,41.78,47.08,52.08
6/22/2016,56.35,61.65,74.86,65.38,41.67,46.28,52.51
6/23/2016,57.39,62.63,75.54,66.21,42.61,47.32,53.41
6/24/2016,54.3,60.03,73.94,63.9201,40.38,45.36,49.98
6/27/2016,53.29,58.44,73.59,62.94,40,45.12,48.95
6/28/2016,54.45,59.6,74.49,63.98,40.99,45.8,50.49
6/29/2016,55.48,60.7,75.34,65.03,41.77,46.4,51.67
6/30/2016,56.23,61.63,76.4,66,42.39,46,52.07
7/01/2016,56.35,61.76,76.47,66.12,42.7,45.92,52.83
7/05/2016,55.65,60.9,76.72,65.73,41.84,45.92,51.99
7/06/2016,55.74,61.33,77.19,66,41.78,45.92,51.28
7/07/2016,55.61,61.4,76.78,65.96,41.7,45.96,51.68
7/08/2016,56.46,62.54,77.7,66.87,42.34,46.28,52.46
7/11/2016,56.95,62.82,77.86,67.05,42.925,47.4,52.68
7/12/2016,57.5,63.64,77.68,67.41,43.56,47.68,53.4
7/13/2016,57.48,63.66,77.8,67.4,43.31,47.6,53.45
7/14/2016,57.83,64.1,77.94,67.71,43.93,47.68,54.48
7/15/2016,57.71,64.09,77.85,67.72,43.83,47.52,54.34
7/18/2016,57.89,64.29,78.02,67.84,44.23,47.64,54.56
7/19/2016,57.62,64.17,78.2,67.88,43.55,47.32,53.95
7/20/2016,57.95,64.55,78.34,68.19,44.1,47.72,53.95
7/21/2016,57.78,64.32,77.95,67.92,44.02,47.36,53.8
7/22/2016,57.96,64.61,78.49,68.25,44.29,47.44,54.31
7/25/2016,57.81,64.48,78.28,68.15,43.96,47.28,53.7
7/26/2016,57.91,64.66,78.03,67.98,44.47,47.32,54.29
7/27/2016,57.99,64.62,77.77,67.94,44.36,47.4,54.59
7/28/2016,58.02,64.411,78.14,67.96,44.22,47.4,54.78
7/29/2016,58.35,64.42,78.45,68.01,44.02,48.24,55.66
8/01/2016,58.16,64.13,78.57,67.94,44.04,48.4,56.06
8/02/2016,57.8,63.32,78.23,67.69,43.83,47.8,55.26
8/03/2016,57.86,63.8101,77.92,67.79,43.91,47.56,54.87
8/04/2016,58.07,63.82,78.09,67.77,44.05,48.24,55.13
8/05/2016,58.44,64.64,78.34,68.34,44.75,48.4,55.95
8/08/2016,58.53,64.6,78.15,68.3,45.02,48.6,56.33
8/09/2016,58.86,64.66,78.35,68.25,45.3,49.04,57.03
8/10/2016,58.83,64.34,78.47,68.13,45.23,49.2,57.27
8/11/2016,59.22,64.81,78.71,68.49,46.18,49.56,57.7392
8/12/2016,59.12,64.77,78.68,68.4,46.56,49.32,57.21
8/15/2016,59.37,65.21,78.46,68.59,47.38,49.6,57.84
8/16/2016,59.12,64.9818,77.7,68.17,47.25,49.16,57.59
8/17/2016,59.18,64.97,77.96,68.37,47.17,49.56,56.83
8/18/2016,59.39,65.21,77.99,68.42,47.46,49.32,57.65
8/19/2016,59.17,65.17,77.73,68.4101,47.37,49.2,57.25
8/22/2016,59.1,65.06,77.84,68.37,46.94,49.48,56.52
8/23/2016,59.22,65.38,77.88,68.52,46.85,49.52,56.87
8/24/2016,59,65.03,77.44,68.24,46.64,49.48,56.8
8/25/2016,58.87,64.94,77.4,68.24,46.63,49.24,56.93
8/26/2016,58.63,64.85,77.1728,68.04,46.58,48.88,56.21
8/29/2016,58.89,65.26,77.67,68.28,46.84,49.04,56.68
8/30/2016,58.78,65.28,77.34,68.04,47.23,49.04,56.7
8/31/2016,58.55,65.22,77.28,67.86,46.76,49.12,56.35
9/01/2016,58.76,65.03,77.41,67.81,47.1,49.48,56.61
9/02/2016,59.22,65.4,77.82,68.13,47.92,49.84,57.2
9/06/2016,59.63,65.53,78.27,68.21,49.13,50.12,58.97
9/07/2016,59.62,65.67,78.06,68.22,48.91,50.36,59.02
9/08/2016,59.46,65.63,77.69,67.93,49.26,50.12,58.34
9/09/2016,58.08,64.15,75.61,66.3925,48.03,49.32,56.36
9/12/2016,58.73,65.13,76.75,67.27,48.36,49.72,56.49
9/13/2016,57.69,64.38,75.68,66.49,47.43,48.84,54.67
9/14/2016,57.64,64.115,75.79,66.49,47.55,48.52,54.91
9/15/2016,58.25,64.93,76.5,67.14,48.32,48.76,55.54
9/16/2016,57.83,64.835,76.4,66.84,48.21,48.36,55.2
9/19/2016,57.98,64.87,76.51,66.92,48.07,48.52,55.73
9/20/2016,58.19,64.79,76.59,67,48.09,49.2,56.22
9/21/2016,59.11,65.47,77.67,67.71,49.4,50.64,57.84
9/22/2016,59.54,65.8,78.26,68.07,49.885,51.28,58.3
9/23/2016,59.13,65.53,77.91,67.64,49.08,50.56,57.65
9/26/2016,58.6,64.41,77.13,66.89,48.09,50.12,57.03
9/27/2016,58.93,64.84,77.6345,67.27,48.72,50.68,58.3
9/28/2016,59.31,65.22,77.75,67.47,49.05,50.6,58.63
9/29/2016,58.69,64.49,77.1,66.88,48.41,50.24,57.81
9/30/2016,59.1,65.28,77.37,67.49,48.5,50.16,58.13
10/03/2016,58.98,65.14,77.09,67.28,48.61,50,58.04
10/04/2016,58.74,64.9889,76.34,66.85,48.44,49.72,56.92
10/05/2016,59.09,65.558,76.29,67.1,49.46,50.04,57.66
10/06/2016,59,65.535,76.52,67.16,49.44,49.8,57.96
10/07/2016,58.76,65.18,76.22,66.96,48.98,49.8,57.61
10/10/2016,59.04,65.62,76.56,67.29,49.76,49.96,58.2
10/11/2016,58.22,64.76,75.61,66.55,48.36,49.52,56.03
10/12/2016,58.22,64.71,76.11,66.64,48.38,49.44,56.09
10/13/2016,57.97,64.41,76.03,66.49,47.63,49.36,55.54
10/14/2016,58.01,64.34,75.95,66.56,47.84,49.36,55.36
10/17/2016,57.84,64.18,75.81,66.45,47.57,49.4,55.67
10/18/2016,58.35,64.72,76.21,66.48,48.26,49.68,56.6
10/19/2016,58.55,64.81,76.17,66.6,48.41,49.84,57.04
10/20/2016,58.46,64.77,76.08,66.39,48.25,50.28,56.41
10/21/2016,58.44,64.57,76.14,66.28,48.37,50.28,56.19
10/24/2016,58.62,64.86,76.65,66.58,48.59,50.36,56.47
10/25/2016,58.53,64.62,76.22,66.28,48.4,50.4,56.49
10/26/2016,58.26,64.62,75.76,66.35,47.94,50.32,55.58
10/27/2016,58.14,64.37,75.27,66.09,47.52,50.4,55.21
10/28/2016,57.95,64.33,75.43,66.11,47.1,50.48,55.25
10/31/2016,57.97,64.5,75.87,66.11,47.07,50.52,55.35
11/01/2016,57.61,64.06,75.14,65.65,47.07,50.32,54.9
11/02/2016,57.19,63.84,74.62,65.32,46.3,50,54.48
11/03/2016,57.03,63.47,74.2,65.17,46.24,50.12,54.54
11/04/2016,56.74,63.37,74.12,65.06,45.85,49.52,54.38
11/07/2016,57.9,64.79,75.601,66.43,47.3,49.87,55.76
11/08/2016,58.22,64.97,76.15,66.75,47.58,49.81,56.37
11/09/2016,58.4,66.28,75.83,67.54,46.41,49.39,53.73
11/10/2016,58.24,67.04,74.86,67.63,45.75,49.43,53.11
11/11/2016,57.92,67.1,74.76,67.56,45.28,49.5,52.85
11/14/2016,57.76,67.7928,74.15,67.38,44.61,49.56,52.33
11/15/2016,58.26,68.33,74.85,67.67,45.5,49.64,52.91
11/16/2016,58.02,68.01,75.07,67.78,45.04,49.4,52.41
11/17/2016,58.3,68.19,75.48,68.1,45.37,50.14,52.39
11/18/2016,58.02,68.05,75.27,67.98,45.33,49.39,51.95
11/21/2016,58.47,68.45,75.78,68.42,45.64,49.79,52.16
11/22/2016,58.71,68.7,76.04,68.63,46.11,49.91,53.43
11/23/2016,58.57,68.93,76.2,68.43,45.86,49.91,52.8
11/25/2016,58.79,69.16,76.33,68.71,46.23,49.49,53.03
11/28/2016,58.57,68.77,76.3,68.48,46.39,49.92,53.03
11/29/2016,58.72,68.81,76.6,68.5,46.67,49.97,53.4
11/30/2016,58.57,69.07,75.42,68.1,46.62,49.89,53.26
12/01/2016,58.29,69.17,74,67.87,46.22,49.47,53.46
12/02/2016,58.39,69.05,74.44,67.87,45.89,49.62,53.29
12/05/2016,58.79,69.44,74.99,68.17,45.95,49.56,53.54
12/06/2016,59.11,69.83,75.18,68.29,45.92,49.78,53.79
12/07/2016,59.92,70.95,76.16,69.19,46.52,50.52,54.95
12/08/2016,60.03,71.32,76.13,69.33,46.51,51.1,55.41
12/09/2016,60.31,71.71,76.35,69.7,46.21,51.25,55
12/12/2016,60.12,71.44,76.26,69.82,45.27,50.75,55.06
12/13/2016,60.6,71.85,76.89,70.32,45.8,51.35,55.52
12/14/2016,59.87,71.18,76.43,69.75,44.92,50.56,54.06
12/15/2016,59.96,71.55,76.82,69.94,44.41,50.56,54.19
12/16/2016,59.84,71.31,76.61,69.91,44.01,50.12,54.23
12/19/2016,59.91,71.45,76.87,70.05,43.89,50.55,54.26
12/20/2016,60.12,71.74,77.12,70.28,43.91,50.6,54.26
12/21/2016,59.42,71.63,77.03,70.1,43.36,49.75,53.35
12/22/2016,59.32,70.87,76.61,69.7,42.89,49.67,52.77
12/23/2016,59.36,71.06,76.75,69.75,42.8,49.76,53.09
12/27/2016,59.44,71.23,77.09,69.81,42.97,49.45,53.08
12/28/2016,59.15,70.55,76.3,69.31,43.29,49.38,52.99
12/29/2016,59.26,70.44,76.46,69.39,43.84,48.88,53.54
12/30/2016,59.17,70.19,75.86,69.1,43.73,48.86,53.22
1/03/2017,59.63,70.92,76.08,69.6,44.19,49.26,54.03
1/04/2017,60.14,71.67,76.53,69.99,44.77,50.25,54.4
1/05/2017,60.37,71.28,76.78,69.92,45.61,50.54,54.94
1/06/2017,60.38,71.21,77.22,70.16,45.34,50.46,54.34
1/09/2017,60.24,70.95,77.19,69.81,45.51,50.51,54.24
1/10/2017,60.24,71.23,77.15,69.7,46.2,50.32,54.47
1/11/2017,60.57,71.25,77.4,69.74,46.37,50.65,55.99
1/12/2017,60.54,70.99,77.31,69.66,46.17,50.57,56.72
1/13/2017,60.7,71.03,77.5,69.66,46.31,50.89,56.69
1/17/2017,60.51,70.72,77.32,69.7,46.22,50.32,57.08
1/18/2017,60.41,70.86,77.55,69.82,46.41,50.31,56.26
1/19/2017,60.24,70.56,77.46,69.47,46.19,50.17,56.16
1/20/2017,60.49,70.67,77.62,69.66,46.13,50.49,56.16
1/23/2017,60.5,70.44,77.45,69.56,46.5,50.52,56.96
1/24/2017,60.83,71.18,78.08,70.03,46.97,50.65,56.94
1/25/2017,61.43,72.01,78.72,70.62,47.28,51.18,57.56
1/26/2017,61.31,71.82,78.61,70.45,47.28,51.25,57.35
1/27/2017,61.19,71.51,78.73,70.35,47.14,50.83,57.2
1/30/2017,60.8,71.06,78.25,70.04,46.95,50.69,57.12
1/31/2017,60.89,71.08,78.25,69.9,47.01,50.57,57.88
2/01/2017,60.92,71.57,78.43,69.8,47.02,50.84,57.9
2/02/2017,61,71.44,78.57,69.82,47.1,50.82,58.44
2/03/2017,61.35,72.18,78.89,70.33,47.11,51.05,58.91
2/06/2017,61.12,72.12,78.85,70.25,47.29,50.97,58.81
2/07/2017,61.07,71.96,79.09,70.36,47.27,50.94,58.23
2/08/2017,61.23,71.84,79.29,70.33,47.96,51.09,58.01
2/09/2017,61.48,72.33,79.44,70.68,48.37,51.02,58.07
2/10/2017,61.73,72.56,79.69,71.02,48.53,51.38,58.12
2/13/2017,62.02,73.1,79.93,71.41,48.77,51.58,58.08
2/14/2017,62.15,73.66,79.92,71.72,48.66,51.21,58.14
2/15/2017,62.45,74.15,80.3,72.17,49.23,51.16,58.8
2/16/2017,62.46,74.12,80.445,72.25,49.24,51.22,58.15
2/17/2017,62.42,74.17,80.54,72.55,49.01,51.19,57.97
2/21/2017,62.69,74.74,81.11,72.87,49.41,51.62,59.07
2/22/2017,62.71,74.56,81.19,72.86,49.83,51.68,59.2
2/23/2017,62.74,74.41,80.99,73.07,49.68,51.63,59.52
2/24/2017,62.58,74.48,81.16,73.3,49.08,51.52,59.07
2/27/2017,62.63,74.75,81.33,73.29,48.95,51.36,58.67
2/28/2017,62.42,74.33,81.22,73.18,48.71,51.23,58.56
3/01/2017,63.19,75.32,82.07,74.14,49.27,51.83,58.95
3/02/2017,62.79,74.87,81.58,73.87,48.43,51.34,58.16
3/03/2017,62.94,75.03,81.71,73.84,48.65,51.37,57.73
3/06/2017,62.76,74.52,81.56,73.65,48.6,51.25,57.69
3/07/2017,62.61,74.08,81.56,73.46,48.76,51.13,58.07
3/08/2017,62.4,73.96,81.53,73.34,48.81,50.97,57.83
3/09/2017,62.44,73.79,81.67,73.34,48.34,50.97,57.44
3/10/2017,62.78,74.06,82.16,73.63,48.6,51.34,58.36
3/13/2017,63.02,73.94,82.45,73.64,49.39,51.6,59.31
3/14/2017,62.66,73.64,82.15,73.41,49.11,51.24,59.35
3/15/2017,63.41,74.24,82.88,74.09,49.84,51.76,61.31
3/16/2017,63.54,74.11,82.67,73.93,50.42,51.66,61.16
3/17/2017,63.51,73.78,82.865,73.92,50.3,51.83,61.29
3/20/2017,63.52,73.5784,82.917,73.82,51,51.8468,62.2294
3/21/2017,62.91,72.3,81.94,73.09,50.25,51.44,61.83
3/22/2017,63.03,72.56,82.37,73.23,50.43,51.51,62.35
3/23/2017,63.06,72.5,82.21,73.14,50.54,51.55,62.08
3/24/2017,63.08,72.08,82.15,72.7,50.58,51.87,62.47
3/27/2017,63.13,72.04,82.05,72.57,50.39,51.9,62.44
3/28/2017,63.41,72.78,82.38,72.94,50.57,52.34,62.4
3/29/2017,63.44,72.97,82.62,72.87,50.56,52.27,62.51
3/30/2017,63.41,73.31,82.65,72.95,50.28,51.98,62.15
3/31/2017,63.26,73.12,82.65,72.8,49.93,51.5,61.87
4/03/2017,63.25,72.83,82.65,72.62,50.35,51.76,62.07
4/04/2017,63.27,72.88,82.6,72.6,50.37,51.58,61.51
4/05/2017,63.1,72.46,82.4856,72.4,50.4,51.22,61.04
4/06/2017,63.16,72.76,82.64,72.57,50.39,50.96,60.85
4/07/2017,63.1,72.7,82.61,72.55,50.39,51.07,60.35
4/10/2017,63.08,72.78,82.59,72.55,50.3,50.95,59.52
4/11/2017,63.16,72.67,82.5,72.56,50,51.21,59.11
4/12/2017,63.01,72.26,82.19,72.33,50.19,51.04,59.7
4/13/2017,62.59,71.73,81.8,71.96,49.97,50.61,59.92
4/17/2017,63.08,72.26,82.66,72.5,50.35,51.15,60.52
4/18/2017,62.77,71.97,82.61,72.27,49.66,50.99,59.56
4/19/2017,62.61,71.92,82.74,72.02,49.6,50.96,59.33
4/20/2017,63.11,72.66,83.22,72.54,50.38,51.27,60.49
4/21/2017,63.02,72.34,83.2,72.41,50.34,51.46,60.96
4/24/2017,63.98,73.21,84.05,73.02,50.72,51.82,61.38
4/25/2017,64.41,73.56,84.53,73.51,51.31,52.01,62.33
4/26/2017,64.28,73.62,84.25,73.38,51.22,52.07,62.2
4/27/2017,64.3,73.65,84.65,73.44,51.13,52.11,62.12
4/28/2017,64.28,73.28,84.78,73.25,51.16,51.86,62.1
5/01/2017,64.45,73.33,85.22,73.17,51.36,52.06,62.45
5/02/2017,64.64,73.36,85.07,73.3,51.34,52.22,63.29
5/03/2017,64.45,73.24,84.83,73.2,51.13,52.35,62.84
5/04/2017,64.59,73.16,84.97,73.28,50.45,52.48,63.01
5/05/2017,65.02,73.61,85.41,73.53,50.62,52.77,63.41
5/08/2017,64.89,73.69,85.35,73.5,50.69,52.79,65.03
5/09/2017,64.87,73.74,85.32,73.49,51.61,52.62,65.64
5/10/2017,65.02,73.85,85.93,73.48,52.08,52.38,64.94
5/11/2017,64.93,73.63,85.9,73.31,51.98,52.24,65.99
5/12/2017,65.01,73.31,86.05,73.21,52.41,52.37,65.88
5/15/2017,65.37,73.71,86.71,73.63,52.92,52.52,66.51
5/16/2017,65.49,73.51,86.85,73.57,53.17,52.56,66.58
5/17/2017,64.5,71.84,85.22,72.63,52.37,52.48,65.41
5/18/2017,64.58,71.92,85.85,72.78,52.48,52.62,65.47
5/19/2017,65.25,72.46,86.37,73.16,53.24,53.05,66.77
5/22/2017,65.51,72.75,87.16,73.63,53.85,53.02,67.07
5/23/2017,65.54,73.06,87.28,73.6,53.51,53.09,66.8
5/24/2017,65.67,73.1,87.73,73.81,53.54,53.01,67.22
